ID_Zindi,GT_NO2
ID_PRNUOK,17.250107757193756
ID_0N8JI9,18.42513123886518
ID_51H9LP,18.431959565785455
ID_5L2WUI,22.221776186142403
ID_FK280J,20.77841725031418
ID_0RY6YJ,23.021675049131677
ID_8BKCUX,22.863827815968953
ID_LHWOBK,21.535564074476913
ID_D8U9SZ,19.566010312451617
ID_7H0RZ7,17.74885779592644
ID_PATJJE,24.463736631343735
ID_ZG99NL,29.485383654582932
ID_WGLS18,25.045152948015257
ID_NPTCTW,23.66861142875987
ID_A0BOLB,16.491801919492307
ID_U3D83K,18.360042766115466
ID_O8S45W,24.447567961410428
ID_T0QPKM,31.39085003438754
ID_AQF352,25.121843535764476
ID_RI74OT,25.22098216380339
ID_AHWBH0,18.69237914190452
ID_RLZN93,15.767113184432468
ID_KKTCV5,25.64496700241327
ID_T5JF7E,23.694532976763004
ID_94T3BS,21.05596503739206
ID_HUKFU8,19.871608023249898
ID_E1Q09G,15.15886383676999
ID_0OQGR8,15.602902253341963
ID_6017YM,27.159653068180113
ID_QM0SZS,32.92611073601639
ID_8OC78Z,16.376324233803636
ID_C3GT1T,21.822977817319142
ID_K377UQ,18.32144576912937
ID_9YXIMC,14.333667836961046
ID_5MRSMJ,23.446292606528925
ID_1MCJCT,20.254257006565528
ID_1LREYV,18.372066905384724
ID_VAGYKO,19.174561330541366
ID_8SS2TB,14.777167661339435
ID_V5XO2E,10.504344802941105
ID_1CZFAQ,22.120393607573586
ID_MFEHA7,18.955992979405153
ID_QDIX3T,13.665405439374412
ID_B4A6L4,15.480561065348283
ID_GH93BE,13.433733869133134
ID_X7R927,16.234178396208165
ID_X1ROV5,24.501464806126087
ID_I7Z3EP,22.332279194676314
ID_UYF9TE,17.342268664239143
ID_XQE516,17.737662162267817
ID_CP4LP6,14.495991595752795
ID_ZIQU2O,16.628070536429743
ID_N3J7GN,23.34584450015993
ID_OV5RKI,22.724788498539464
ID_A1XZ2I,27.681774522493406
ID_OI4RSA,22.841577469634743
ID_QJTPKT,14.824306659594454
ID_OTJ5TK,13.893105369310163
ID_FYGF2B,25.56083669176837
ID_D4VJ60,26.32538686352237
ID_3RX5CZ,20.345771033874968
ID_CA8INN,17.325592274212546
ID_MVXWNZ,13.36753567482044
ID_GJGKSN,15.028302622839835
ID_5LTQ00,23.53383837633388
ID_T2U6CT,24.224316055507252
ID_AJ5975,15.792259187185163
ID_HDSFBU,25.691246880210116
ID_BDODEH,13.737612828506485
ID_CCA8T6,19.587484949039197
ID_PGJVJD,22.995074639827305
ID_MSVNAO,42.67952925222275
ID_9TR60F,24.338389985621717
ID_78SEV9,40.61848151018139
ID_CI2OP8,18.453408620599646
ID_1G794E,15.219301410479035
ID_5WJ0HV,22.84571430895798
ID_FYNC5E,27.918812613654637
ID_CP9LR0,27.536763408503596
ID_OFEP2P,25.725978635575633
ID_IRNL05,22.43860255326628
ID_5FT07S,19.254407272402396
ID_QKMNW2,27.93483343964026
ID_HEC6GM,24.830310985190597
ID_WY1UX8,15.223817596401432
ID_BKWQ2V,20.132205588858724
ID_J853GJ,19.259706114997144
ID_PB36BO,14.348767976889073
ID_FL88AA,19.920174780227097
ID_EDIJDH,19.78825719399416
ID_CV1TUN,13.241309108376944
ID_6SHE0L,15.682407934174668
ID_XSE4YQ,15.17654661956372
ID_YQE1EO,16.57139491059795
ID_JOMEPL,25.09016673422704
ID_O55EE9,34.50290945636012
ID_W8KRFU,16.88597368121154
ID_SG64NE,24.923749567152292
ID_F9TJZ3,17.980692475563533
ID_35H3AV,17.63410140618795
ID_2PRD2Q,26.75590249608732
ID_NTA49S,36.304943992492746
ID_DEFVW8,33.290301229086
ID_4MJCO2,34.86743880951989
ID_YSY33J,26.519198474924014
ID_045OCN,16.358419412664436
ID_1XDNRZ,25.643058956330815
ID_PIUF15,28.45617046102028
ID_HY5IQJ,18.404624977177512
ID_31EPS5,22.845239286101428
ID_NHMQ42,16.86464670657986
ID_NEP6V0,18.22622875983593
ID_QF0QAY,26.14566201041584
ID_GFIVXQ,29.371811644082406
ID_HC3MYU,25.13527164869506
ID_QI3V4B,24.96474829274458
ID_OWRWN0,20.03345730883106
ID_36LYJJ,14.709633273917357
ID_DHVHFR,26.65860372026576
ID_3L09W3,31.085843500453766
ID_YJRKBO,21.104863232717683
ID_YZVUWL,27.94381546355754
ID_0DXDDN,20.89485019345739
ID_5YLQ07,19.483688014638513
ID_LBEPUA,25.598929614823337
ID_4VT5AG,21.209034212999654
ID_X17EPZ,25.931301782060782
ID_UHAWHX,28.4218572203968
ID_GPKDED,19.42200735539047
ID_688ZC4,22.671049651115613
ID_LBX7W9,23.627909377543737
ID_5C0P03,32.55363587638833
ID_NPDH01,27.664319997169297
ID_KSVO06,32.450282906131825
ID_9ZY0RE,22.27869958045674
ID_5LXNA5,19.880561418588048
ID_DXSVEO,30.085696095314685
ID_FLL9OV,30.42952729845171
ID_9NRJH7,26.08211579696458
ID_PEESBM,29.34363801997815
ID_Q8R2JY,18.258986101093065
ID_7576P8,16.33109935053737
ID_D1XNGF,24.55719714558748
ID_RMKENY,28.77616552074094
ID_03E0FV,14.466823368835485
ID_7DQOCR,17.71204450885275
ID_XGN3N1,14.347419718314988
ID_04WCBM,21.803921961080164
ID_WXBOUL,25.75239791305913
ID_RBSMS0,32.074296481731665
ID_4AUU4O,30.007002160022783
ID_M4BRGF,34.445812670692895
ID_ERFNOH,23.306849335082624
ID_0W3YCY,22.747075427681214
ID_I42YVA,31.135596215503636
ID_SL8OJN,31.685398233549588
ID_UNC0HV,27.84643079111497
ID_8AK79D,32.31466436675117
ID_CZ53T5,23.990076557329754
ID_TVWM5F,19.424800360849872
ID_54017F,28.93136466611638
ID_Q1PPVS,28.16055997393785
ID_CIVZBQ,25.52904392840014
ID_ROEDOR,26.737215333781823
ID_3JURBK,20.801626722837906
ID_6620E4,15.791810632667964
ID_M7XOBX,23.58029490692094
ID_XOSP8W,19.00296417923809
ID_7SUVR7,14.226308731620165
ID_YX8FF8,15.862311194232472
ID_3BCFGX,9.670200339079082
ID_GONSCR,17.769466544228166
ID_3C4LVJ,29.001502833908546
ID_APD5Y1,30.12675099909626
ID_TJG6MU,26.33862314848167
ID_CQS8T3,30.66704228190831
ID_VX09LC,17.110977217827006
ID_9KXS57,21.87133111356628
ID_PQ38BK,28.317072932776814
ID_ALL9K2,35.10100446998798
ID_53Q1QA,29.135429676945158
ID_A77F5X,31.652870002840878
ID_R6ONCR,23.975544559158635
ID_PA77Z1,24.180727975738957
ID_R5ACZ7,31.07946639333216
ID_DTCX8P,33.938471784689874
ID_2XULZL,30.55593540387188
ID_96T8PL,30.566947102385843
ID_SMY35P,23.098239240417033
ID_LI66G4,23.167656803884768
ID_0I3ZW8,26.62708411132243
ID_2SCZTY,30.60789628492877
ID_JY4DTG,26.137078284984625
ID_LW71QW,30.329869160418585
ID_G42UXR,24.072176151795567
ID_PD3SWY,23.921086945906332
ID_8EHK2T,27.707834316487997
ID_ZFVB0S,34.08547379635221
ID_XTPV13,21.536968184326582
ID_E7WWGJ,25.27228515641558
ID_S48VH9,20.621681094744805
ID_MBUTWV,20.908696941974323
ID_F0B6WT,27.866558302553866
ID_YO3FVX,23.903708361682003
ID_FZ0GJQ,24.91694047387029
ID_SWKOA4,23.226291607601215
ID_A3LQZG,21.970345626928317
ID_7DCMA8,25.077582544977943
ID_VQOBW5,25.905186395978916
ID_A76UOD,22.26571019840687
ID_MB1GJ1,21.575614196816588
ID_TXTZNP,20.844132596938003
ID_K5HQ97,17.11901966340355
ID_GEYK7F,26.045754074735733
ID_GCV09X,26.203488663606745
ID_CVSBRX,47.172233856119796
ID_92CCTK,30.87612302742656
ID_Z2UDL7,34.57237022198436
ID_8VBGOE,29.334791014559617
ID_CI9LET,21.741057572819347
ID_RWXQ5V,26.506852370663733
ID_PQ3EZL,35.7276664888864
ID_TG8VDH,28.39280436724963
ID_67IYO2,31.46864635466405
ID_KVIVY8,22.75125340603229
ID_ORGJ21,21.763008976013722
ID_H0GFKO,28.371656957328227
ID_2DWJ4A,35.22967285672933
ID_FEA22W,22.984410648991645
ID_YWML9I,27.821015472136256
ID_X0NQ1T,18.98532113441235
ID_2L1B8P,23.496101726347845
ID_E1GELE,27.648388177308316
ID_6BHYR5,30.292808692212585
ID_K3WJR0,26.749375311542014
ID_ZNEXA7,29.73400095172908
ID_1BGWGE,21.35548120099919
ID_MHTDTO,25.163585787675657
ID_WCXS71,28.24136133330638
ID_1H8WAU,29.779085117021076
ID_LTF2MH,29.72515406618266
ID_J3SLRV,30.955443605085755
ID_JCYNOU,20.50832156145829
ID_I69XBM,19.446437655900134
ID_S5SF84,27.62679262029483
ID_MO3BRY,28.698697160515472
ID_WXK3RH,23.902161695934186
ID_ISSEAJ,28.436788103559273
ID_VHN8NB,18.34637529950902
ID_EYRLEW,10.551328989735168
ID_HHKOK5,14.008376509851114
ID_TVECKC,21.023796624698733
ID_02QIN2,15.525471660173977
ID_8UVYEP,20.49276937885708
ID_A5QWW4,13.108316274513747
ID_0EYW11,25.7022682489641
ID_PF2TLW,29.848388263396863
ID_OF8P55,33.105757033940115
ID_BAFWHD,27.741217935254728
ID_3G95N0,32.32225214778298
ID_B17ZUE,17.539590054598417
ID_G0RUPF,30.07243048812293
ID_Z3J73L,27.14859007451095
ID_85TFZK,33.53242881820554
ID_OB94RV,29.452033301125237
ID_LHQ2SC,36.96596409096499
ID_HBU93F,24.670324998477998
ID_AUDY1Y,17.974529161986002
ID_9VEAOQ,25.460675764127608
ID_37O2UA,32.65753268927918
ID_CA66FQ,29.50700629260845
ID_1BMJC4,37.3582466498097
ID_CVPU7D,22.031408487733593
ID_AA1M1W,26.087696883263302
ID_H8WBAV,28.49024188261975
ID_WCM7AJ,38.034755111322724
ID_KEL6GC,29.92139626631034
ID_7EWMWD,37.88103854906466
ID_UQAXD1,28.03714953392149
ID_J9LUYQ,22.13061440025588
ID_YTDALZ,16.98330202821444
ID_9QOWBH,32.41154306560677
ID_3C7PYO,28.023532560412452
ID_OY8TEN,33.226068368575504
ID_VWNJKR,19.098827004069275
ID_AJOPZ3,18.091912006088688
ID_5EQM1K,24.977341089115416
ID_K87BQI,26.84749562678219
ID_U4GE45,18.675111371896318
ID_LSWVAZ,22.732566465253843
ID_7SXH0C,16.359544019105975
ID_X9VSEM,18.424083597401083
ID_402E1P,24.62352657315916
ID_Z5FQXC,28.40289798726838
ID_WPYVKU,20.16014639282871
ID_ZX8OYM,30.2093392620617
ID_MDX722,15.194492841632666
ID_9XO3LV,26.888806956629114
ID_F63F51,27.664673710188314
ID_NYXUI1,40.43834882977611
ID_8EDXI0,31.33667234154382
ID_RIEVIN,42.036069840861266
ID_1T2M6I,26.15588320734348
ID_0NYPTB,23.62576650261525
ID_EYFKNP,22.586557214160585
ID_8QEKO3,39.969805645371856
ID_Y1QE77,34.79496064844313
ID_Z6AXCI,40.918816748964254
ID_5DN0AK,26.955965741157712
ID_UDZ7VF,26.88805031569866
ID_YP8CUQ,29.676594588869495
ID_DOS1MC,30.607052357511094
ID_MGY5BY,30.55162054322992
ID_EYVLCZ,32.916545409833375
ID_UJQU5T,21.27658618060327
ID_VDYX5K,23.441225237343026
ID_JZYC9I,27.491828708507644
ID_Z30PMI,42.37071727973867
ID_95V039,32.259341640321416
ID_7BAA7Q,43.851277646874046
ID_ARJD1J,23.98167413178784
ID_H1OT9D,23.142246045833677
ID_PSJ110,22.11992394213673
ID_MLCY21,36.43813669750244
ID_4ZTJYF,33.43875217493372
ID_V7ACCY,38.961511114165184
ID_T4XR1I,26.992195854239377
ID_0FPM1I,21.508081487379858
ID_K2PD0J,21.866494076672797
ID_RDR62I,31.685379784505454
ID_878FPL,26.516369347143307
ID_8TZJVV,31.837921758063548
ID_6OZXNU,20.40984290492563
ID_MDQA75,14.708134971077623
ID_42NQBI,15.394855259430193
ID_Z542X4,25.196062502097362
ID_IGAI5R,23.010039137938296
ID_DTTXTI,27.37281423144027
ID_2PZXT5,17.45574003357589
ID_7XPAUP,29.34533982935349
ID_OZHAB3,27.41201895198706
ID_ZJIYET,36.98509434934015
ID_OZ1J5B,32.90634181581952
ID_FOXQ2T,38.20394464152751
ID_I1CF5P,24.65924801919027
ID_OUMJ9H,25.073551252702007
ID_OP45XV,29.44561605049802
ID_CICQIK,38.97032678097753
ID_L3EPEA,32.26519332047792
ID_6AKXSP,39.58271418244705
ID_X99H3L,24.956085435165665
ID_EAJO4Q,24.61467743575037
ID_IJ85GD,29.734545263444538
ID_6F9WOY,36.681574950514005
ID_SK7B3S,27.182389419302805
ID_009Y2B,33.88020751941506
ID_HJ5DSQ,23.47922637600369
ID_JJCCZQ,30.446408257727352
ID_UWKHEQ,31.811465371515
ID_WEGD1J,39.67838288223992
ID_W940NB,32.13476206627074
ID_NURDWR,34.803771916382225
ID_VSZWL6,25.166283325673334
ID_KCEWMZ,27.845688580649963
ID_6ISNEK,34.34170381234946
ID_OUXV2R,34.85121593541092
ID_H54RKB,31.918269717873805
ID_6YX670,35.835345613734376
ID_V916Z1,22.141237296522505
ID_QQ866Q,17.66271470394515
ID_PA2M0Q,19.474211585629167
ID_79IEWV,26.126246027421455
ID_2UWHOL,19.30945960779207
ID_7HET0W,22.514334964644565
ID_F7MM8B,15.020707562189564
ID_CKWH2T,13.03333699857946
ID_2KL32O,15.230636389048511
ID_NCOS2S,23.02298309202486
ID_I7G50E,17.19670568612843
ID_P11TNK,23.46066482537649
ID_3CMF0P,11.853707515121119
ID_1NX4V1,29.003300497303968
ID_526G6Q,30.10073974154566
ID_475F79,41.06956298328166
ID_O85ZBT,32.98550499404695
ID_HNHV9S,40.6409796343415
ID_ZHXALM,21.775894681628376
ID_00AYMD,31.528792653575074
ID_UB1UUN,34.127572074369475
ID_PHT240,43.19589820289127
ID_CSACZ7,34.30578892494656
ID_A1FSEW,38.454902045452585
ID_BKYD7N,27.59362157826743
ID_RLAWS1,30.49135198966019
ID_ZAOBZO,29.135851748581825
ID_IER75T,40.58583578040473
ID_5130B1,35.215333750607016
ID_8CKPXQ,40.45896039900966
ID_X5R7D3,28.486549325349916
ID_9BCRJ9,29.57310079478431
ID_YYB157,33.49327373876766
ID_L0A08B,39.31225184869165
ID_Y41HJO,32.96545282746225
ID_IJJ86K,41.41444768924523
ID_8R7UQW,27.860084506334935
ID_LAEZOI,38.59651621494597
ID_2GKXWU,30.740815246992444
ID_3TSSR5,45.51490175258099
ID_TKWVX1,33.43940352472024
ID_9Y41MD,35.66184743567831
ID_JABUBV,26.828773592180674
ID_DEHPBI,29.67780787410086
ID_BPC2TW,31.404559267352194
ID_FS3VJX,43.0133022508932
ID_20BF5N,33.03074633561189
ID_4PEAVO,34.92314143359735
ID_B7D4NZ,28.91747661049624
ID_AH6P64,28.20617671823531
ID_G0UZRV,30.725212306144638
ID_0KJ9PR,37.21387842681113
ID_8O241S,32.24917462386998
ID_QW0RHB,35.65313504916979
ID_E76TFD,26.410890074103296
ID_P2M7A3,36.668571344333465
ID_OFPMS5,34.795321539592216
ID_BSIQ6Z,42.185930988092295
ID_T8B51Q,31.173475948898265
ID_FTNG26,36.300529679221626
ID_Q8ZFCK,25.26672066441419
ID_YQAGWT,35.8552679080644
ID_DPP1PT,32.22378553798711
ID_Z93MET,36.770436765903696
ID_VL23RK,35.73118996912058
ID_3Y0BP3,39.21939676003472
ID_MDQ63Z,26.761271314847388
ID_1DSBXN,37.25157257759035
ID_2CH2GW,32.31179277902824
ID_1C4QM7,48.880086513705194
ID_P19OGQ,36.48271595521506
ID_7XWCF2,41.36749953131591
ID_YD5471,30.64956761288491
ID_XEHVNL,37.34680037945441
ID_CWSRJC,37.067123694010284
ID_32Y9SE,51.72924263032542
ID_61TTVB,42.560015664622185
ID_4TGT9I,42.29560316433881
ID_0E23UZ,33.234195551585316
ID_BIOZFR,30.412052442757343
ID_SELOXJ,28.522919574141852
ID_9S4PHE,43.30210480717548
ID_2J132O,34.57340813682327
ID_9SUXFW,40.32482724012433
ID_OPC9K7,27.945599157607067
ID_AN8RT0,43.15481857638191
ID_SYCCSE,35.023201365162606
ID_KPN2PE,33.105343807420105
ID_H9FE84,40.53833779275034
ID_U24ZR2,46.05680675288949
ID_NH1OT9,34.16368766521865
ID_6ZO6UO,43.58555307114323
ID_NJBX5G,38.95324159236841
ID_ONH05N,38.3142774495197
ID_PO0P7E,41.45173351841244
ID_RIN1KU,43.39159879483517
ID_O5BKE0,34.77336722205308
ID_NKHEIN,37.52680373435758
ID_EXS8JW,36.00182171176843
ID_Z3WBGX,48.836944561588574
ID_YIZJKZ,38.154642997957524
ID_367TMC,40.424001071160774
ID_YPIGT5,29.84249898551529
ID_DP5346,39.53537062388079
ID_N0VJFA,37.93772634821496
ID_NT7LE1,20.538832626161817
ID_5CJJF8,41.157598474330825
ID_0MC6LX,37.186630076766285
ID_RL3WON,32.540413833169445
ID_RU0SYY,34.56026640388345
ID_ZZXGY3,39.5074110167041
ID_09D8EN,39.211846141856256
ID_ABAFL6,39.449200574512496
ID_B0Q2HI,41.01302651313778
ID_X5YGUF,33.863039814937395
ID_W48H0N,40.85377067010882
ID_CK1Z5Q,35.80889608864414
ID_8EIN3E,48.18728680562688
ID_7S5S62,44.90240911796617
ID_CT1W94,43.41753250566602
ID_MB9VWU,34.68590568607041
ID_X6WF7V,36.99793182129802
ID_HZOLMI,33.74159183163486
ID_GJA0RW,46.83583835210686
ID_4CQW89,40.69150877605912
ID_3QTRX3,48.145820136210666
ID_C8MHWI,35.7787526175756
ID_7S82PK,37.47690243512922
ID_GEC5JG,38.70356381474193
ID_6PXDEK,44.194646902381564
ID_27DK7X,36.91477072982867
ID_FTX1G5,40.17172661296311
ID_SN770K,33.219796736346225
ID_GOHLYS,38.801557959719105
ID_YHHKS4,33.83335842170853
ID_96DDWP,42.85137322576985
ID_VWER2H,41.08393756820502
ID_8JN43C,45.62766020580876
ID_3VKB02,37.66309729397296
ID_YMLCLM,36.001127576714396
ID_EWBNRQ,37.950808881826525
ID_5O1HRF,42.56944427956343
ID_V13PEL,40.18110866058168
ID_3WOIKP,47.250205698759025
ID_X65VLP,33.606492041399356
ID_S66DNB,37.00987972900428
ID_3BCEJ5,36.99768031987334
ID_KAD495,46.32447908467002
ID_JJ17JG,40.57640403577364
ID_YIR7QB,46.21126649237044
ID_CJC1ZP,34.07835162588679
ID_FGNXJ4,36.127833617083056
ID_WQ3I0H,33.75573300823695
ID_GCECVL,44.71093559121277
ID_V6P8MY,38.447181850273786
ID_86WLBS,45.41787219247126
ID_HEEUES,32.83973270447167
ID_QDL6D1,33.786202040500875
ID_HEEWHU,34.66300455784111
ID_SPD4IX,43.62663888837181
ID_A3L8HZ,37.54440512113265
ID_00H869,47.59777594131934
ID_YMU7U6,30.875912466887716
ID_IX1OWT,33.905045605867016
ID_V8ZDHT,30.838322932234007
ID_3B14IA,40.174571275649285
ID_SOPG6T,36.392247427815946
ID_APTYT0,40.4730619186867
ID_YCCBOT,32.45047515819904
ID_PMLU8R,23.96788979468865
ID_FYGHZM,22.911198554602407
ID_G227D4,37.27723410055399
ID_RMRUDP,33.2658162314007
ID_VFNZ0W,31.74964542037328
ID_ZLVJYE,20.2057239104472
ID_ISI19V,21.70156215263911
ID_RRBT1A,21.713940913195106
ID_Q2ZVPM,24.949874620991462
ID_4P5MXQ,18.73340454549986
ID_QOF7IP,23.436615294384076
ID_2XT9K5,13.9137476116399
ID_P4W3HH,30.482252789878515
ID_CKXLXR,31.295288464504793
ID_EK3GSQ,39.130312575563735
ID_74SGUJ,19.48892060717006
ID_NOIOI9,28.745690403095647
ID_J0TR7Y,19.19567258171124
ID_14RF68,27.833942059299485
ID_I3OLA8,33.58104097073876
ID_V4NMVO,35.453359480352105
ID_7HG83L,35.03041465040592
ID_IOZJ22,44.328346113954346
ID_4WJ9J9,30.086679352252325
ID_VASFWU,37.145759873926494
ID_HROMQ6,29.98630806428344
ID_FJRKK6,34.62043072871455
ID_M03H6Q,36.7277925836878
ID_8DS9C1,32.361303161660125
ID_Y96NRT,22.401904725404417
ID_F1JHX2,31.111836337332367
ID_HLYOUF,32.35312991683602
ID_IPQ0D7,38.46768696980247
ID_G866O5,35.500218094707456
ID_QYZAIH,41.48672979463073
ID_MSHTI0,33.24491225190159
ID_LR3P6C,33.48417090461845
ID_BYCT9S,27.3415933322135
ID_YPD9TA,47.11255459274542
ID_SM2YF9,45.07840858470102
ID_JHGR87,44.422778445782114
ID_81AGK1,35.78063177922429
ID_QT8HE4,29.70229962402178
ID_7FVMFD,33.96063909353775
ID_OJ6N7T,41.00751311185017
ID_W9YARE,43.24611621941301
ID_R1YMLR,45.6758800101246
ID_J631I1,36.17518694410168
ID_UYUDCW,33.48700449560127
ID_615QFU,29.326321873173974
ID_0KXJ25,37.71738485081197
ID_EE3ARL,37.41169897539708
ID_ZUFO6I,38.39441823169187
ID_DPVZOG,27.646543092791056
ID_6ZGX68,32.36607064218295
ID_FM15D8,35.528323907424046
ID_12QO65,30.644052716491835
ID_AMH33F,27.152150893621265
ID_MAUTUT,32.1098796164404
ID_HO5MS5,22.236927433784146
ID_JZTF3X,42.66075283611685
ID_ZUWYGR,39.179805950986555
ID_0T5XME,40.869438864157416
ID_GRGDC3,31.21231421574843
ID_WDJJU3,34.12026230937515
ID_YZ1F46,25.716634967198804
ID_1A1U7A,36.25823519547802
ID_2MSP6G,35.48428033975595
ID_AWKIOR,40.519049485157
ID_W2ZU3T,43.017866907432015
ID_SWDFL1,37.34715399485321
ID_1XV1LA,30.004292591406582
ID_29XHGM,36.63765202281531
ID_CO7XQ2,36.90161079136184
ID_4VRJNL,50.115791127940184
ID_JFAV3W,35.20899530780735
ID_TI1VMA,47.97673087286307
ID_2SRXNE,31.923605746304307
ID_PEO6N8,44.085185499090244
ID_0L6Z7Z,40.231409177138616
ID_84N6H3,32.04120712699707
ID_5SR545,35.45016683254422
ID_2HI0H0,31.96702183147357
ID_IWQC1K,37.59358691886231
ID_3ORPR2,37.82727171461304
ID_I70DZB,22.105543972054804
ID_AIXBCD,41.266651931252916
ID_3RAER3,38.009420954047656
ID_IYT57F,35.99623141384741
ID_W5MFFZ,26.95754728757342
ID_C58UB1,36.09266207411069
ID_NPAK3H,38.097718032648096
ID_700DL5,46.61649113578932
ID_1SRE8U,44.39076733401399
ID_KRD6SH,43.11033844062534
ID_PMXND6,31.743567569307906
ID_WTWMKF,37.02924175911902
ID_G3K0O9,35.960145985308294
ID_VHHCAP,50.93187028754549
ID_F4N1KS,40.50965441430305
ID_KQKU08,40.11565416724974
ID_W83ZHZ,30.64596570985505
ID_WK4GBG,33.874764521803534
ID_YU411J,31.238303817056316
ID_YEOCZ2,46.76960845228451
ID_5PNSVQ,30.38125180851492
ID_F8IXG6,36.54876995159177
ID_X662VY,26.425771872301
ID_93POC6,40.19614262331719
ID_LCFRKJ,42.987328161101125
ID_NF64S8,49.50207069130238
ID_3VTV3R,37.59021490375046
ID_3VYT1P,44.70126632309095
ID_9BSVMY,33.84285960017381
ID_WR7RVY,51.21391895988899
ID_OPZBSP,48.418083052418275
ID_242EZH,55.96300451090559
ID_NI7K74,37.89183029261361
ID_FWJZTF,50.08776583273876
ID_3JDAH8,42.554195268604936
ID_H7EQRD,51.49995962513047
ID_0TLJH4,45.488394784269985
ID_HAB2LK,38.95542861585393
ID_YFSFPG,46.59125807098871
ID_5HP8SJ,35.681427053384354
ID_8TJ9IK,43.10411266285702
ID_HPYQSW,34.64085052991167
ID_YDG6BH,28.754152868933872
ID_HTEU2H,48.218812838434104
ID_2X6G01,46.940404855845024
ID_OAIG0H,40.3979597334786
ID_819XBC,40.59519073839316
ID_8TYWYB,36.464044464270714
ID_NPQH3K,42.766974236366536
ID_QPT79D,49.40802755800764
ID_SYRGBV,45.24543865237434
ID_72Q7U0,50.72878956311293
ID_8A0TP0,37.3166435317138
ID_31MJRP,49.385793142581896
ID_KCWB30,41.13845544965366
ID_FPG1ZM,60.505371778193094
ID_ZNZ9K8,47.79065992454412
ID_I4AA80,47.7912315727744
ID_0PWC51,38.49631336360785
ID_BLER4T,42.518284027553
ID_7DG6MN,43.882046728812085
ID_BR17L8,54.354509504597246
ID_KT9SAM,43.97457296785157
ID_WD1SF0,50.631128805966625
ID_MSAZOD,39.732548145276986
ID_X9HSPF,42.131786741274624
ID_W2V0JK,48.06055441859321
ID_CBRB2O,54.71425189187914
ID_OSRG8A,44.49664177069466
ID_XAJDUU,51.515858553666284
ID_7I9CUG,40.473627808706986
ID_3I08K7,44.69540899176843
ID_L9Q02T,42.73822803358665
ID_O8YIDP,61.17975041119209
ID_KCPH8X,47.85569719438416
ID_X7M1TR,48.03219253072668
ID_9CIEWE,41.83953479262918
ID_YMFNSV,34.15427494487742
ID_B6C1MC,48.764107045422854
ID_CWEY6X,51.942208680618705
ID_RRQ3P3,45.39830276398072
ID_H39LD4,44.03894580072396
ID_0GXN3T,42.81668734546292
ID_3Z29UB,35.430224761650116
ID_5V7VW8,34.3396882274314
ID_SPZU3Y,47.50535335088635
ID_2G6BY3,40.310742116076604
ID_I5CHRB,44.65772035845049
ID_TBG3Y7,31.448692009243373
ID_LYPLO4,31.93501978493633
ID_M0MXID,26.24460230488082
ID_WRYB3P,40.42813548825205
ID_KE6CVQ,33.421768502519164
ID_DQ4JFX,40.54344901955053
ID_495P0Y,29.889885323581538
ID_YHGIYO,33.402162051098
ID_HS9GNE,32.86722021589995
ID_SDDD20,52.64192759009635
ID_H2LDYB,33.07375190961694
ID_NXO4OS,44.418241028609025
ID_AC3OZ0,29.996955297727215
ID_OQ1BD3,42.100490765373586
ID_BZUN2L,39.47293644243791
ID_P6JN4I,57.03553217732742
ID_QDZWJ2,44.386282505225026
ID_YU75IW,46.00066964090193
ID_G71GXZ,41.896766839133065
ID_IKCK2T,43.95181379849982
ID_MQKSPY,49.027437273550575
ID_41DN1R,39.98980115506984
ID_30C5R1,46.88741653083723
ID_6B0SFA,44.97510005025484
ID_G0V7KO,41.23172608084563
ID_19X82A,56.4555546640293
ID_G7K9IE,41.85801277506444
ID_VAPJMN,63.79116733033023
ID_SYDCQA,55.98753816782149
ID_PHW89W,61.54519627842867
ID_V1B97Z,49.06316584750906
ID_4W9NKN,55.77913012675357
ID_4F6142,50.43288689247253
ID_WBOTZU,61.422499050521544
ID_BXA1B5,48.42415643679564
ID_85BMA7,59.83828506490584
ID_1DXKC4,50.28508673590859
ID_X673EG,46.97316102187563
ID_OY8MO5,33.777557589711265
ID_OYYRO9,58.599297369902246
ID_0NYHCL,48.955907046951566
ID_78VIBT,55.63965922179
ID_CTVZXM,45.31519000563453
ID_4A257E,41.36993701959616
ID_14GFP5,41.47005411460355
ID_Z4VF1Y,45.846241685091975
ID_Q0JU6T,34.53740996240455
ID_C7C098,46.20768548664361
ID_542XSD,36.107012563679476
ID_XAXSQE,36.97891468720269
ID_NW926J,37.030335323328195
ID_NZ2MLX,54.93309308700341
ID_ZTMLDP,45.76938504257722
ID_7TVS2Y,43.28844983538013
ID_FHIFRG,32.78607270789258
ID_D9VOKX,38.06644414224879
ID_RV8LYE,38.324350713738255
ID_J1UA6J,51.83051085301274
ID_GP3LTO,40.71012028435126
ID_A554FY,47.67014708130433
ID_55UIQR,35.942042027551025
ID_QKGSNH,37.42261862464394
ID_SYKAXX,37.48424613720676
ID_K6TRAF,40.23824841038401
ID_M79OLQ,29.308070595431158
ID_35DI44,33.12333152071555
ID_1E82BT,30.84321877232792
ID_JKV2CV,47.39074260596094
ID_1EO9RJ,42.07800229038242
ID_1XGPB0,57.32001850340283
ID_DP2TQ3,47.40127396703872
ID_FWJKOV,46.541925787439865
ID_6IO6ZP,35.41876295783638
ID_LV1QVN,46.933521537904426
ID_3G15VK,41.05787538583557
